ID,score
36986,2.0
36987,1.0
36988,3.0
36989,0.0
36990,3.0
36991,1.0
36992,3.0
36993,3.0
36994,2.0
36995,3.0
36996,0.0
36997,0.0
36998,1.0
36999,0.0
37000,1.0
37001,1.0
37002,2.0
37003,2.0
37004,3.0
37005,2.0
37006,0.0
37007,2.0
37008,3.0
37009,3.0
37010,3.0
37011,1.0
37012,1.0
37013,2.0
37014,2.0
37015,2.0
37016,1.0
37017,3.0
37018,2.0
37019,1.0
37020,2.0
37021,0.0
37022,3.0
37023,2.0
37024,2.0
37025,0.0
37026,2.0
37027,0.0
37028,3.0
37029,0.0
37030,0.0
37031,3.0
37032,0.0
37033,1.0
37034,0.0
37035,3.0
37036,1.0
37037,1.0
37038,3.0
37039,3.0
37040,0.0
37041,3.0
37042,1.0
37043,0.0
37044,2.0
37045,1.0
37046,0.0
37047,0.0
37048,1.0
37049,0.0
37050,3.0
37051,2.0
37052,3.0
37053,3.0
37054,1.0
37055,3.0
37056,2.0
37057,0.0
37058,1.0
37059,2.0
37060,3.0
37061,1.0
37062,2.0
37063,0.0
37064,3.0
37065,1.0
37066,0.0
37067,0.0
37068,0.0
37069,0.0
37070,3.0
37071,2.0
37072,0.0
37073,1.0
37074,1.0
37075,1.0
37076,1.0
37077,0.0
37078,2.0
37079,3.0
37080,3.0
37081,2.0
37082,2.0
37083,1.0
37084,0.0
37085,1.0
37086,1.0
37087,3.0
37088,1.0
37089,0.0
37090,0.0
37091,3.0
37092,1.0
37093,0.0
37094,3.0
37095,0.0
37096,0.0
37097,1.0
37098,3.0
37099,3.0
37100,2.0
37101,0.0
37102,2.0
37103,0.0
37104,0.0
37105,0.0
37106,3.0
37107,1.0
37108,3.0
37109,1.0
37110,2.0
37111,2.0
37112,0.0
37113,2.0
37114,3.0
37115,2.0
37116,3.0
37117,0.0
37118,1.0
37119,2.0
37120,3.0
37121,2.0
37122,0.0
37123,2.0
37124,0.0
37125,1.0
37126,3.0
37127,0.0
37128,1.0
37129,0.0
37130,2.0
37131,1.0
37132,1.0
37133,2.0
37134,1.0
37135,0.0
37136,1.0
37137,1.0
37138,2.0
37139,0.0
37140,1.0
37141,1.0
37142,2.0
37143,3.0
37144,1.0
37145,2.0
37146,0.0
37147,0.0
37148,3.0
37149,2.0
37150,3.0
37151,0.0
37152,2.0
37153,1.0
37154,0.0
37155,3.0
37156,0.0
37157,0.0
37158,3.0
37159,3.0
37160,3.0
37161,0.0
37162,1.0
37163,2.0
37164,2.0
37165,3.0
37166,2.0
37167,3.0
37168,1.0
37169,2.0
37170,0.0
37171,2.0
37172,3.0
37173,1.0
37174,1.0
37175,3.0
37176,3.0
37177,3.0
37178,1.0
37179,0.0
37180,1.0
37181,2.0
37182,2.0
37183,3.0
37184,0.0
37185,1.0
37186,0.0
37187,3.0
37188,2.0
37189,0.0
37190,1.0
37191,3.0
37192,0.0
37193,3.0
37194,0.0
37195,1.0
37196,3.0
37197,3.0
37198,2.0
37199,2.0
37200,3.0
37201,3.0
37202,3.0
37203,1.0
37204,1.0
37205,3.0
37206,1.0
37207,0.0
37208,1.0
37209,2.0
37210,1.0
37211,2.0
37212,2.0
37213,2.0
37214,1.0
37215,3.0
37216,1.0
37217,2.0
37218,2.0
37219,3.0
37220,0.0
37221,1.0
37222,2.0
37223,2.0
37224,0.0
37225,1.0
37226,1.0
37227,2.0
37228,1.0
37229,1.0
37230,2.0
37231,1.0
37232,3.0
37233,1.0
37234,2.0
37235,0.0
37236,1.0
37237,1.0
37238,0.0
37239,2.0
37240,3.0
37241,0.0
37242,3.0
37243,3.0
37244,2.0
37245,1.0
37246,3.0
37247,1.0
37248,1.0
37249,0.0
37250,1.0
37251,2.0
37252,3.0
37253,2.0
37254,3.0
37255,1.0
37256,1.0
37257,2.0
37258,1.0
37259,2.0
37260,3.0
37261,2.0
37262,1.0
37263,0.0
37264,0.0
37265,1.0
37266,2.0
37267,1.0
37268,3.0
37269,1.0
37270,3.0
37271,0.0
37272,3.0
37273,1.0
37274,0.0
37275,0.0
37276,3.0
37277,2.0
37278,3.0
37279,1.0
37280,1.0
37281,0.0
37282,2.0
37283,1.0
37284,1.0
37285,0.0
37286,0.0
37287,2.0
37288,2.0
37289,2.0
37290,0.0
37291,2.0
37292,2.0
37293,0.0
37294,3.0
37295,0.0
37296,2.0
37297,0.0
37298,2.0
37299,0.0
37300,3.0
37301,0.0
37302,1.0
37303,1.0
37304,0.0
37305,1.0
37306,0.0
37307,0.0
37308,1.0
37309,3.0
37310,2.0
37311,3.0
37312,3.0
37313,1.0
37314,2.0
37315,2.0
37316,3.0
37317,3.0
37318,0.0
37319,2.0
37320,1.0
37321,1.0
37322,0.0
37323,2.0
37324,2.0
37325,3.0
37326,0.0
37327,2.0
37328,1.0
37329,0.0
37330,1.0
37331,1.0
37332,0.0
37333,1.0
37334,3.0
37335,2.0
37336,1.0
37337,2.0
37338,0.0
37339,1.0
37340,0.0
37341,2.0
37342,0.0
37343,2.0
37344,0.0
37345,3.0
37346,3.0
37347,2.0
37348,1.0
37349,1.0
37350,0.0
37351,1.0
37352,2.0
37353,1.0
37354,1.0
37355,0.0
37356,0.0
37357,3.0
37358,3.0
37359,1.0
37360,1.0
37361,2.0
37362,0.0
37363,2.0
37364,2.0
37365,2.0
37366,3.0
37367,1.0
37368,1.0
37369,3.0
37370,2.0
37371,3.0
37372,0.0
37373,3.0
37374,0.0
37375,2.0
37376,0.0
37377,3.0
37378,2.0
37379,0.0
37380,3.0
37381,2.0
37382,0.0
37383,2.0
37384,3.0
37385,2.0
37386,2.0
37387,2.0
37388,1.0
37389,1.0
37390,1.0
37391,3.0
37392,2.0
37393,3.0
37394,3.0
37395,1.0
37396,2.0
37397,1.0
37398,2.0
37399,3.0
37400,0.0
37401,0.0
37402,1.0
37403,0.0
37404,1.0
37405,1.0
37406,0.0
37407,3.0
37408,2.0
37409,1.0
37410,2.0
37411,0.0
37412,3.0
37413,0.0
37414,0.0
37415,2.0
37416,3.0
37417,3.0
37418,0.0
37419,1.0
37420,3.0
37421,1.0
37422,1.0
37423,0.0
37424,3.0
37425,3.0
37426,0.0
37427,0.0
37428,0.0
37429,1.0
37430,1.0
37431,0.0
37432,1.0
37433,3.0
37434,3.0
37435,3.0
37436,1.0
37437,2.0
37438,3.0
37439,1.0
37440,0.0
37441,1.0
37442,1.0
37443,0.0
37444,3.0
37445,1.0
37446,0.0
37447,3.0
37448,2.0
37449,2.0
37450,2.0
37451,3.0
37452,3.0
37453,1.0
37454,2.0
37455,1.0
37456,3.0
37457,1.0
37458,3.0
37459,0.0
37460,2.0
37461,1.0
37462,1.0
37463,0.0
37464,0.0
37465,2.0
37466,0.0
37467,2.0
37468,2.0
37469,1.0
37470,1.0
37471,1.0
37472,1.0
37473,1.0
37474,2.0
37475,3.0
37476,3.0
37477,3.0
37478,3.0
37479,0.0
37480,0.0
37481,1.0
37482,0.0
37483,3.0
37484,0.0
37485,2.0
37486,3.0
37487,3.0
37488,3.0
37489,0.0
37490,1.0
37491,1.0
37492,0.0
37493,1.0
37494,0.0
37495,2.0
37496,3.0
37497,1.0
37498,3.0
37499,3.0
37500,1.0
37501,1.0
37502,3.0
37503,3.0
37504,2.0
37505,2.0
37506,2.0
37507,3.0
37508,3.0
37509,2.0
37510,0.0
37511,3.0
37512,0.0
37513,0.0
37514,1.0
37515,0.0
37516,3.0
37517,3.0
37518,3.0
37519,1.0
37520,2.0
37521,3.0
37522,3.0
37523,1.0
37524,0.0
37525,0.0
37526,1.0
37527,1.0
37528,3.0
37529,0.0
37530,0.0
37531,2.0
37532,3.0
37533,1.0
37534,2.0
37535,3.0
37536,1.0
37537,2.0
37538,1.0
37539,2.0
37540,3.0
37541,3.0
37542,1.0
37543,3.0
37544,1.0
37545,0.0
37546,3.0
37547,2.0
37548,1.0
37549,3.0
37550,2.0
37551,0.0
37552,1.0
37553,3.0
37554,3.0
37555,2.0
37556,3.0
37557,1.0
37558,3.0
37559,3.0
37560,0.0
37561,2.0
37562,2.0
37563,3.0
37564,2.0
37565,2.0
37566,0.0
37567,2.0
37568,2.0
37569,2.0
37570,3.0
37571,2.0
37572,3.0
37573,2.0
37574,1.0
37575,2.0
37576,0.0
37577,2.0
37578,2.0
37579,0.0
37580,0.0
37581,3.0
37582,0.0
37583,3.0
37584,1.0
37585,3.0
37586,0.0
37587,1.0
37588,3.0
37589,3.0
37590,2.0
37591,3.0
37592,0.0
37593,2.0
37594,3.0
37595,0.0
37596,2.0
37597,0.0
37598,2.0
37599,1.0
37600,3.0
37601,0.0
37602,2.0
37603,1.0
37604,1.0
37605,1.0
37606,2.0
37607,0.0
37608,0.0
37609,3.0
37610,2.0
37611,3.0
37612,3.0
37613,2.0
37614,0.0
37615,3.0
37616,0.0
37617,1.0
37618,1.0
37619,1.0
37620,1.0
37621,1.0
37622,2.0
37623,0.0
37624,1.0
37625,3.0
37626,0.0
37627,1.0
37628,3.0
37629,2.0
37630,3.0
37631,3.0
37632,3.0
37633,0.0
37634,3.0
37635,3.0
37636,0.0
37637,3.0
37638,2.0
37639,1.0
37640,2.0
37641,0.0
37642,0.0
37643,2.0
37644,0.0
37645,1.0
37646,1.0
37647,2.0
37648,0.0
37649,0.0
37650,2.0
37651,3.0
37652,3.0
37653,3.0
37654,1.0
37655,1.0
37656,3.0
37657,1.0
37658,0.0
37659,3.0
37660,2.0
37661,0.0
37662,3.0
37663,3.0
37664,1.0
37665,3.0
37666,0.0
37667,1.0
37668,2.0
37669,2.0
37670,3.0
37671,2.0
37672,0.0
37673,3.0
37674,1.0
37675,2.0
37676,1.0
37677,0.0
37678,0.0
37679,3.0
37680,3.0
37681,0.0
37682,1.0
37683,0.0
37684,2.0
37685,3.0
37686,2.0
37687,2.0
37688,2.0
37689,2.0
37690,3.0
37691,3.0
37692,2.0
37693,0.0
37694,1.0
37695,3.0
37696,3.0
37697,3.0
37698,2.0
37699,1.0
37700,0.0
37701,3.0
37702,0.0
37703,3.0
37704,0.0
37705,3.0
37706,0.0
37707,2.0
37708,2.0
37709,1.0
37710,1.0
37711,1.0
37712,0.0
37713,0.0
37714,3.0
37715,1.0
37716,2.0
37717,3.0
37718,1.0
37719,1.0
37720,2.0
37721,2.0
37722,0.0
37723,3.0
37724,3.0
37725,1.0
37726,1.0
37727,2.0
37728,1.0
37729,2.0
37730,0.0
37731,3.0
37732,2.0
37733,3.0
37734,2.0
37735,0.0
37736,2.0
37737,1.0
37738,3.0
37739,3.0
37740,0.0
37741,2.0
37742,0.0
37743,3.0
37744,2.0
37745,0.0
37746,0.0
37747,3.0
37748,2.0
37749,0.0
37750,0.0
37751,3.0
37752,0.0
37753,1.0
37754,1.0
37755,3.0
37756,3.0
37757,3.0
37758,0.0
37759,3.0
37760,0.0
37761,1.0
37762,1.0
37763,2.0
37764,3.0
37765,1.0
37766,2.0
37767,1.0
37768,2.0
37769,1.0
37770,0.0
37771,0.0
37772,0.0
37773,1.0
37774,2.0
37775,0.0
37776,2.0
37777,1.0
37778,3.0
37779,1.0
37780,3.0
37781,2.0
37782,0.0
37783,3.0
37784,3.0
37785,3.0
37786,0.0
37787,3.0
37788,1.0
37789,1.0
37790,3.0
37791,0.0
37792,2.0
37793,1.0
37794,1.0
37795,0.0
37796,3.0
37797,0.0
37798,1.0
37799,2.0
37800,2.0
37801,3.0
37802,1.0
37803,1.0
37804,0.0
37805,1.0
37806,0.0
37807,2.0
37808,0.0
37809,0.0
37810,1.0
37811,1.0
37812,0.0
37813,0.0
37814,0.0
37815,2.0
37816,0.0
37817,3.0
37818,2.0
37819,2.0
37820,3.0
37821,2.0
37822,0.0
37823,0.0
37824,1.0
37825,0.0
37826,1.0
37827,3.0
37828,2.0
37829,0.0
37830,2.0
37831,1.0
37832,2.0
37833,1.0
37834,1.0
37835,1.0
37836,2.0
37837,0.0
37838,3.0
37839,0.0
37840,0.0
37841,0.0
37842,2.0
37843,0.0
37844,1.0
37845,1.0
37846,2.0
37847,0.0
37848,0.0
37849,1.0
37850,2.0
37851,0.0
37852,1.0
37853,3.0
37854,2.0
37855,2.0
37856,3.0
37857,3.0
37858,2.0
37859,2.0
37860,0.0
37861,0.0
37862,1.0
37863,2.0
37864,3.0
37865,2.0
37866,2.0
37867,1.0
37868,3.0
37869,2.0
37870,1.0
37871,1.0
37872,0.0
37873,2.0
37874,2.0
37875,3.0
37876,1.0
37877,1.0
37878,3.0
37879,2.0
37880,0.0
37881,1.0
37882,1.0
37883,2.0
37884,3.0
37885,1.0
37886,3.0
37887,1.0
37888,1.0
37889,0.0
37890,3.0
37891,0.0
37892,1.0
37893,1.0
37894,0.0
37895,3.0
37896,1.0
37897,2.0
37898,0.0
37899,1.0
37900,1.0
37901,1.0
37902,2.0
37903,1.0
37904,0.0
37905,2.0
37906,1.0
37907,0.0
37908,0.0
37909,0.0
37910,2.0
37911,2.0
37912,0.0
37913,2.0
37914,0.0
37915,2.0
37916,3.0
37917,3.0
37918,0.0
37919,0.0
37920,0.0
37921,3.0
37922,2.0
37923,2.0
37924,3.0
37925,0.0
37926,0.0
37927,0.0
37928,2.0
37929,1.0
37930,1.0
37931,0.0
37932,3.0
37933,2.0
37934,3.0
37935,0.0
37936,3.0
37937,0.0
37938,1.0
37939,2.0
37940,3.0
37941,0.0
37942,0.0
37943,0.0
37944,3.0
37945,0.0
37946,0.0
37947,3.0
37948,3.0
37949,3.0
37950,3.0
37951,0.0
37952,2.0
37953,1.0
37954,2.0
37955,1.0
37956,3.0
37957,1.0
37958,1.0
37959,2.0
37960,0.0
37961,2.0
37962,3.0
37963,3.0
37964,0.0
37965,3.0
37966,2.0
37967,2.0
37968,2.0
37969,2.0
37970,0.0
37971,0.0
37972,1.0
37973,3.0
37974,0.0
37975,1.0
37976,2.0
37977,2.0
37978,1.0
37979,0.0
37980,2.0
37981,1.0
37982,3.0
37983,0.0
37984,1.0
37985,2.0
37986,3.0
37987,3.0
37988,3.0
37989,2.0
37990,0.0
37991,1.0
37992,3.0
37993,3.0
37994,0.0
37995,2.0
37996,3.0
37997,3.0
37998,2.0
37999,3.0
38000,3.0
38001,0.0
38002,1.0
38003,3.0
38004,3.0
38005,1.0
38006,3.0
38007,1.0
38008,0.0
38009,3.0
38010,2.0
38011,0.0
38012,0.0
38013,1.0
38014,2.0
38015,3.0
38016,0.0
38017,1.0
38018,3.0
38019,0.0
38020,0.0
38021,1.0
38022,1.0
38023,0.0
38024,0.0
38025,3.0
38026,3.0
38027,1.0
38028,0.0
38029,0.0
38030,3.0
38031,1.0
38032,0.0
38033,1.0
38034,0.0
38035,1.0
38036,0.0
38037,1.0
38038,1.0
38039,2.0
38040,1.0
38041,1.0
38042,2.0
38043,3.0
38044,2.0
38045,1.0
38046,3.0
38047,2.0
38048,0.0
38049,0.0
38050,0.0
38051,0.0
38052,2.0
38053,2.0
38054,0.0
38055,0.0
38056,2.0
38057,3.0
38058,3.0
38059,2.0
38060,0.0
38061,0.0
38062,2.0
38063,2.0
38064,3.0
38065,0.0
38066,1.0
38067,0.0
38068,2.0
38069,3.0
38070,1.0
38071,3.0
38072,2.0
38073,2.0
38074,3.0
38075,3.0
38076,1.0
38077,1.0
38078,0.0
38079,3.0
38080,1.0
38081,1.0
38082,2.0
38083,3.0
38084,3.0
38085,3.0
38086,3.0
38087,1.0
38088,1.0
38089,3.0
38090,1.0
38091,1.0
38092,0.0
38093,3.0
38094,1.0
38095,3.0
38096,0.0
38097,0.0
38098,1.0
38099,3.0
38100,1.0
38101,0.0
38102,0.0
38103,2.0
38104,2.0
38105,2.0
38106,3.0
38107,1.0
38108,2.0
38109,3.0
38110,3.0
38111,1.0
38112,3.0
38113,2.0
38114,2.0
38115,0.0
38116,2.0
38117,1.0
38118,2.0
38119,3.0
38120,3.0
38121,3.0
38122,1.0
38123,1.0
38124,3.0
38125,3.0
38126,0.0
38127,0.0
38128,1.0
38129,0.0
38130,0.0
38131,2.0
38132,0.0
38133,3.0
38134,1.0
38135,3.0
38136,1.0
38137,3.0
38138,3.0
38139,0.0
38140,0.0
38141,1.0
38142,2.0
38143,2.0
38144,2.0
38145,3.0
38146,1.0
38147,2.0
38148,2.0
38149,2.0
38150,0.0
38151,2.0
38152,1.0
38153,0.0
38154,2.0
38155,3.0
38156,0.0
38157,3.0
38158,1.0
38159,2.0
38160,1.0
38161,1.0
38162,0.0
38163,0.0
38164,2.0
38165,2.0
38166,1.0
38167,3.0
38168,3.0
38169,3.0
38170,0.0
38171,2.0
38172,0.0
38173,3.0
38174,0.0
38175,1.0
38176,0.0
38177,2.0
38178,0.0
38179,2.0
38180,3.0
38181,0.0
38182,2.0
38183,1.0
38184,2.0
38185,3.0
38186,3.0
38187,2.0
38188,1.0
38189,0.0
38190,1.0
38191,2.0
38192,2.0
38193,2.0
38194,3.0
38195,0.0
38196,1.0
38197,0.0
38198,1.0
38199,2.0
38200,1.0
38201,1.0
38202,3.0
38203,1.0
38204,1.0
38205,1.0
38206,2.0
38207,1.0
38208,3.0
38209,3.0
38210,0.0
38211,2.0
38212,1.0
38213,1.0
38214,3.0
38215,1.0
38216,3.0
38217,2.0
38218,1.0
38219,2.0
38220,3.0
38221,1.0
38222,0.0
38223,2.0
38224,3.0
38225,0.0
38226,3.0
38227,1.0
38228,0.0
38229,3.0
38230,2.0
38231,2.0
38232,1.0
38233,2.0
38234,1.0
38235,0.0
38236,3.0
38237,0.0
38238,1.0
38239,0.0
38240,1.0
38241,0.0
38242,1.0
38243,2.0
38244,0.0
38245,3.0
38246,0.0
38247,2.0
38248,3.0
38249,3.0
38250,0.0
38251,2.0
38252,2.0
38253,3.0
38254,3.0
38255,0.0
38256,3.0
38257,2.0
38258,3.0
38259,2.0
38260,0.0
38261,0.0
38262,3.0
38263,3.0
38264,0.0
38265,3.0
38266,2.0
38267,3.0
38268,0.0
38269,1.0
38270,2.0
38271,2.0
38272,3.0
38273,3.0
38274,2.0
38275,3.0
38276,2.0
38277,2.0
38278,1.0
38279,3.0
38280,1.0
38281,3.0
38282,0.0
38283,2.0
38284,0.0
38285,1.0
38286,1.0
38287,1.0
38288,0.0
38289,0.0
38290,1.0
38291,2.0
38292,2.0
38293,0.0
38294,1.0
38295,0.0
38296,3.0
38297,0.0
38298,2.0
38299,2.0
38300,0.0
38301,2.0
38302,0.0
38303,0.0
38304,3.0
38305,2.0
38306,0.0
38307,3.0
38308,2.0
38309,1.0
38310,1.0
38311,0.0
38312,3.0
38313,2.0
38314,2.0
38315,3.0
38316,1.0
38317,1.0
38318,1.0
38319,2.0
38320,3.0
38321,1.0
38322,3.0
38323,1.0
38324,1.0
38325,1.0
38326,2.0
38327,3.0
38328,1.0
38329,1.0
38330,3.0
38331,0.0
38332,1.0
38333,3.0
38334,3.0
38335,3.0
38336,2.0
38337,0.0
38338,3.0
38339,2.0
38340,3.0
38341,2.0
38342,2.0
38343,1.0
38344,0.0
38345,2.0
38346,2.0
38347,0.0
38348,2.0
38349,2.0
38350,2.0
38351,1.0
38352,0.0
38353,2.0
38354,1.0
38355,2.0
38356,0.0
38357,1.0
38358,1.0
38359,3.0
38360,3.0
38361,3.0
38362,1.0
38363,0.0
38364,1.0
38365,2.0
38366,0.0
38367,0.0
38368,2.0
38369,1.0
38370,1.0
38371,2.0
38372,1.0
38373,2.0
38374,0.0
38375,2.0
38376,3.0
38377,1.0
38378,2.0
38379,3.0
38380,3.0
38381,2.0
38382,3.0
38383,1.0
38384,2.0
38385,1.0
38386,1.0
38387,3.0
38388,0.0
38389,3.0
38390,2.0
38391,2.0
38392,2.0
38393,2.0
38394,0.0
38395,2.0
38396,0.0
38397,2.0
38398,0.0
38399,2.0
38400,2.0
38401,3.0
38402,3.0
38403,2.0
38404,2.0
38405,0.0
38406,0.0
38407,1.0
38408,2.0
38409,0.0
38410,2.0
38411,0.0
38412,1.0
38413,3.0
38414,1.0
38415,3.0
38416,3.0
38417,3.0
38418,1.0
38419,2.0
38420,1.0
38421,3.0
38422,3.0
38423,2.0
38424,1.0
38425,3.0
38426,1.0
38427,3.0
38428,3.0
38429,1.0
38430,2.0
38431,2.0
38432,2.0
38433,1.0
38434,2.0
38435,0.0
38436,2.0
38437,2.0
38438,2.0
38439,3.0
38440,3.0
38441,1.0
38442,2.0
38443,0.0
38444,0.0
38445,1.0
38446,2.0
38447,0.0
38448,2.0
38449,2.0
38450,3.0
38451,2.0
38452,0.0
38453,3.0
38454,3.0
38455,3.0
38456,3.0
38457,2.0
38458,1.0
38459,1.0
38460,2.0
38461,0.0
38462,1.0
38463,1.0
38464,0.0
38465,0.0
38466,1.0
38467,1.0
38468,2.0
38469,2.0
38470,3.0
38471,2.0
38472,2.0
38473,1.0
38474,0.0
38475,0.0
38476,2.0
38477,1.0
38478,3.0
38479,0.0
38480,3.0
38481,1.0
38482,0.0
38483,0.0
38484,2.0
38485,1.0
38486,3.0
38487,1.0
38488,2.0
38489,2.0
38490,1.0
38491,1.0
38492,2.0
38493,0.0
38494,1.0
38495,1.0
38496,0.0
38497,3.0
38498,3.0
38499,0.0
38500,0.0
38501,1.0
38502,0.0
38503,0.0
38504,0.0
38505,1.0
38506,0.0
38507,3.0
38508,2.0
38509,2.0
38510,0.0
38511,0.0
38512,2.0
38513,2.0
38514,2.0
38515,3.0
38516,1.0
38517,2.0
38518,1.0
38519,1.0
38520,0.0
38521,1.0
38522,2.0
38523,2.0
38524,1.0
38525,2.0
38526,3.0
38527,2.0
38528,1.0
38529,1.0
38530,2.0
38531,0.0
38532,0.0
38533,3.0
38534,1.0
38535,0.0
38536,2.0
38537,1.0
38538,0.0
38539,2.0
38540,2.0
38541,0.0
38542,2.0
38543,1.0
38544,2.0
38545,1.0
38546,1.0
38547,2.0
38548,2.0
38549,1.0
38550,0.0
38551,0.0
38552,0.0
38553,2.0
38554,2.0
38555,3.0
38556,0.0
38557,3.0
38558,3.0
38559,0.0
38560,2.0
38561,0.0
38562,0.0
38563,0.0
38564,2.0
38565,2.0
38566,0.0
38567,0.0
38568,1.0
38569,1.0
38570,1.0
38571,0.0
38572,1.0
38573,0.0
38574,0.0
38575,2.0
38576,1.0
38577,2.0
38578,2.0
38579,3.0
38580,2.0
38581,3.0
38582,3.0
38583,3.0
38584,1.0
38585,0.0
38586,0.0
38587,0.0
38588,3.0
38589,0.0
38590,1.0
38591,2.0
38592,2.0
38593,2.0
38594,0.0
38595,2.0
38596,1.0
38597,3.0
38598,2.0
38599,1.0
38600,3.0
38601,1.0
38602,3.0
38603,2.0
38604,0.0
38605,0.0
38606,0.0
38607,0.0
38608,1.0
38609,0.0
38610,1.0
38611,2.0
38612,0.0
38613,1.0
38614,2.0
38615,1.0
38616,0.0
38617,3.0
38618,0.0
38619,2.0
38620,1.0
38621,0.0
38622,3.0
38623,1.0
38624,3.0
38625,2.0
38626,1.0
38627,0.0
38628,2.0
38629,1.0
38630,3.0
38631,0.0
38632,2.0
38633,1.0
38634,3.0
38635,0.0
38636,1.0
38637,1.0
38638,1.0
38639,3.0
38640,0.0
38641,1.0
38642,0.0
38643,2.0
38644,2.0
38645,3.0
38646,2.0
38647,3.0
38648,3.0
38649,3.0
38650,0.0
38651,1.0
38652,0.0
38653,2.0
38654,1.0
38655,3.0
38656,2.0
38657,1.0
38658,3.0
38659,3.0
38660,1.0
38661,2.0
38662,3.0
38663,0.0
38664,0.0
38665,0.0
38666,0.0
38667,3.0
38668,0.0
38669,0.0
38670,1.0
38671,3.0
38672,3.0
38673,0.0
38674,0.0
38675,2.0
38676,1.0
38677,0.0
38678,0.0
38679,2.0
38680,1.0
38681,3.0
38682,0.0
38683,3.0
38684,3.0
38685,0.0
38686,1.0
38687,3.0
38688,0.0
38689,2.0
38690,1.0
38691,3.0
38692,3.0
38693,2.0
38694,2.0
38695,1.0
38696,3.0
38697,3.0
38698,2.0
38699,0.0
38700,1.0
38701,3.0
38702,1.0
38703,3.0
38704,3.0
38705,2.0
38706,1.0
38707,0.0
38708,3.0
38709,3.0
38710,1.0
38711,1.0
38712,1.0
38713,0.0
38714,1.0
38715,1.0
38716,1.0
38717,3.0
38718,3.0
38719,0.0
38720,0.0
38721,2.0
38722,2.0
38723,0.0
38724,1.0
38725,3.0
38726,1.0
38727,2.0
38728,2.0
38729,0.0
38730,3.0
38731,1.0
38732,3.0
38733,2.0
38734,1.0
38735,0.0
38736,1.0
38737,1.0
38738,2.0
38739,3.0
38740,0.0
38741,1.0
38742,3.0
38743,0.0
38744,3.0
38745,1.0
38746,3.0
38747,2.0
38748,1.0
38749,3.0
38750,3.0
38751,3.0
38752,0.0
38753,2.0
38754,1.0
38755,3.0
38756,3.0
38757,0.0
38758,0.0
38759,1.0
38760,0.0
38761,0.0
38762,0.0
38763,0.0
38764,3.0
38765,2.0
38766,2.0
38767,2.0
38768,0.0
38769,0.0
38770,1.0
38771,3.0
38772,1.0
38773,3.0
38774,2.0
38775,3.0
38776,3.0
38777,1.0
38778,2.0
38779,0.0
38780,0.0
38781,0.0
38782,2.0
38783,1.0
38784,3.0
38785,0.0
38786,1.0
38787,1.0
38788,1.0
38789,1.0
38790,1.0
38791,3.0
38792,3.0
38793,3.0
38794,3.0
38795,0.0
38796,1.0
38797,1.0
38798,2.0
38799,3.0
38800,0.0
38801,1.0
38802,1.0
38803,1.0
38804,0.0
38805,3.0
38806,3.0
38807,0.0
38808,0.0
38809,2.0
38810,2.0
38811,0.0
38812,2.0
38813,1.0
38814,2.0
38815,0.0
38816,0.0
38817,3.0
38818,3.0
38819,3.0
38820,3.0
38821,2.0
38822,2.0
38823,2.0
38824,1.0
38825,1.0
38826,0.0
38827,3.0
38828,2.0
38829,2.0
38830,2.0
38831,0.0
38832,2.0
38833,1.0
38834,2.0
38835,2.0
38836,3.0
38837,2.0
38838,3.0
38839,0.0
38840,1.0
38841,1.0
38842,3.0
38843,1.0
38844,1.0
38845,0.0
38846,2.0
38847,0.0
38848,0.0
38849,0.0
38850,0.0
38851,3.0
38852,2.0
38853,2.0
38854,0.0
38855,2.0
38856,3.0
38857,2.0
38858,0.0
38859,3.0
38860,1.0
38861,1.0
38862,1.0
38863,0.0
38864,0.0
38865,0.0
38866,2.0
38867,3.0
38868,2.0
38869,0.0
38870,1.0
38871,1.0
38872,0.0
38873,3.0
38874,1.0
38875,2.0
38876,0.0
38877,0.0
38878,2.0
38879,0.0
38880,0.0
38881,0.0
38882,2.0
38883,2.0
38884,3.0
38885,3.0
38886,2.0
38887,0.0
38888,0.0
38889,3.0
38890,2.0
38891,1.0
38892,3.0
38893,0.0
38894,1.0
38895,1.0
38896,3.0
38897,1.0
38898,1.0
38899,2.0
38900,1.0
38901,2.0
38902,3.0
38903,1.0
38904,2.0
38905,2.0
38906,0.0
38907,3.0
38908,2.0
38909,0.0
38910,2.0
38911,0.0
38912,0.0
38913,2.0
38914,1.0
38915,3.0
38916,1.0
38917,0.0
38918,1.0
38919,1.0
38920,2.0
38921,3.0
38922,2.0
38923,1.0
38924,2.0
38925,2.0
38926,1.0
38927,2.0
38928,3.0
38929,0.0
38930,1.0
38931,2.0
38932,2.0
38933,0.0
38934,0.0
38935,0.0
38936,0.0
38937,2.0
38938,1.0
38939,2.0
38940,3.0
38941,1.0
38942,2.0
38943,3.0
38944,3.0
38945,0.0
38946,1.0
38947,2.0
38948,3.0
38949,2.0
38950,2.0
38951,0.0
38952,3.0
38953,3.0
38954,3.0
38955,1.0
38956,1.0
38957,1.0
38958,1.0
38959,1.0
38960,0.0
38961,2.0
38962,3.0
38963,0.0
38964,3.0
38965,1.0
38966,3.0
38967,2.0
38968,1.0
38969,0.0
38970,3.0
38971,0.0
38972,0.0
38973,1.0
38974,3.0
38975,3.0
38976,0.0
38977,3.0
38978,1.0
38979,2.0
38980,3.0
38981,0.0
38982,0.0
38983,3.0
38984,2.0
