ID,Score
37785,3
37786,3
37787,3
37788,3
37789,4
37790,3
37791,3
37792,4
37793,2
37794,3
37795,3
37796,3
37797,3
37798,3
37799,2
37800,4
37801,4
37802,2
37803,5
37804,3
37805,3
37806,4
37807,4
37808,3
37809,3
37810,4
37811,2
37812,4
37813,2
37814,1
37815,3
37816,3
37817,4
37818,3
37819,2
37820,3
37821,4
37822,3
37823,3
37824,2
37825,3
37826,2
37827,4
37828,3
37829,4
37830,4
37831,3
37832,2
37833,2
37834,3
37835,2
37836,3
37837,4
37838,3
37839,4
37840,3
37841,3
37842,1
37843,4
37844,2
37845,4
37846,3
37847,2
37848,3
37849,2
37850,3
37851,3
37852,3
37853,2
37854,3
37855,2
37856,3
37857,4
37858,3
37859,2
37860,4
37861,3
37862,4
37863,4
37864,4
37865,3
37866,3
37867,3
37868,3
37869,4
37870,4
37871,3
37872,4
37873,2
37874,3
37875,4
37876,4
37877,2
37878,4
37879,4
37880,4
37881,3
37882,4
37883,3
37884,3
37885,3
37886,4
37887,3
37888,2
37889,3
37890,4
37891,3
37892,3
37893,2
37894,4
37895,3
37896,3
37897,3
37898,3
37899,4
37900,3
37901,3
37902,3
37903,4
37904,3
37905,2
37906,3
37907,3
37908,2
37909,4
37910,4
37911,3
37912,2
37913,2
37914,4
37915,4
37916,2
37917,1
37918,3
37919,3
37920,2
37921,3
37922,4
37923,3
37924,3
37925,3
37926,4
37927,3
37928,3
37929,3
37930,2
37931,2
37932,2
37933,3
37934,3
37935,2
37936,2
37937,1
37938,3
37939,2
37940,3
37941,3
37942,2
37943,2
37944,2
37945,3
37946,3
37947,2
37948,4
37949,2
37950,3
37951,2
37952,3
37953,2
37954,4
37955,2
37956,3
37957,2
37958,2
37959,3
37960,3
37961,4
37962,2
37963,2
37964,3
37965,3
37966,3
37967,3
37968,2
37969,4
37970,4
37971,2
37972,4
37973,4
37974,3
37975,4
37976,4
37977,3
37978,2
37979,3
37980,2
37981,3
37982,4
37983,3
37984,3
37985,4
37986,4
37987,4
37988,2
37989,3
37990,3
37991,4
37992,4
37993,3
37994,4
37995,4
37996,3
37997,3
37998,3
37999,3
38000,3
38001,3
38002,2
38003,2
38004,3
38005,2
38006,2
38007,2
38008,3
38009,2
38010,3
38011,4
38012,2
38013,2
38014,4
38015,3
38016,4
38017,3
38018,3
38019,3
38020,4
38021,3
38022,3
38023,5
38024,4
38025,2
38026,3
38027,4
38028,3
38029,3
38030,2
38031,4
38032,4
38033,3
38034,3
38035,4
38036,2
38037,3
38038,3
38039,3
38040,4
38041,4
38042,3
38043,2
38044,3
38045,3
38046,2
38047,4
38048,3
38049,3
38050,3
38051,3
38052,2
38053,3
38054,3
38055,4
38056,3
38057,3
38058,3
38059,3
38060,2
38061,3
38062,3
38063,4
38064,3
38065,3
38066,3
38067,4
38068,4
38069,5
38070,4
38071,3
38072,4
38073,4
38074,3
38075,3
38076,2
38077,3
38078,3
38079,4
38080,2
38081,3
38082,2
38083,2
38084,4
38085,3
38086,3
38087,3
38088,3
38089,4
38090,2
38091,4
38092,3
38093,3
38094,4
38095,3
38096,4
38097,3
38098,2
38099,3
38100,4
38101,3
38102,3
38103,3
38104,3
38105,4
38106,4
38107,3
38108,3
38109,3
38110,3
38111,4
38112,4
38113,4
38114,3
38115,4
38116,3
38117,4
38118,3
38119,4
38120,3
38121,2
38122,3
38123,4
38124,2
38125,3
38126,4
38127,1
38128,3
38129,2
38130,3
38131,3
38132,3
38133,2
38134,3
38135,3
38136,3
38137,4
38138,3
38139,2
38140,3
38141,3
38142,2
38143,2
38144,2
38145,2
38146,3
38147,3
38148,4
38149,3
38150,3
38151,3
38152,2
38153,4
38154,3
38155,4
38156,3
38157,3
38158,4
38159,3
38160,3
38161,3
38162,3
38163,3
38164,3
38165,2
38166,4
38167,4
38168,4
38169,3
38170,3
38171,3
38172,3
38173,4
38174,4
38175,3
38176,3
38177,3
38178,3
38179,4
38180,4
38181,3
38182,3
38183,3
38184,4
38185,4
38186,4
38187,4
38188,3
38189,4
38190,3
38191,4
38192,4
38193,2
38194,3
38195,4
38196,3
38197,4
38198,3
38199,3
38200,2
38201,3
38202,3
38203,3
38204,3
38205,3
38206,3
38207,3
38208,3
38209,5
38210,3
38211,3
38212,2
38213,2
38214,4
38215,3
38216,4
38217,3
38218,2
38219,3
38220,1
38221,3
38222,3
38223,3
38224,4
38225,2
38226,3
38227,3
38228,3
38229,4
38230,2
38231,3
38232,4
38233,3
38234,4
38235,3
38236,3
38237,3
38238,3
38239,4
38240,3
38241,3
38242,4
38243,3
38244,4
38245,4
38246,3
38247,4
38248,2
38249,3
38250,3
38251,3
38252,3
38253,3
38254,4
38255,3
38256,4
38257,2
38258,3
38259,3
38260,3
38261,1
38262,4
38263,3
38264,3
38265,4
38266,3
38267,3
38268,3
38269,3
38270,3
38271,3
38272,4
38273,2
38274,3
38275,3
38276,2
38277,3
38278,3
38279,3
38280,3
38281,3
38282,2
38283,4
38284,3
38285,3
38286,4
38287,2
38288,3
38289,2
38290,4
38291,3
38292,3
38293,3
38294,3
38295,2
38296,2
38297,3
38298,4
38299,3
38300,2
38301,1
38302,3
38303,2
38304,3
38305,2
38306,2
38307,3
38308,4
38309,3
38310,2
38311,3
38312,3
38313,2
38314,3
38315,4
38316,3
38317,3
38318,4
38319,3
38320,3
38321,2
38322,4
38323,2
38324,3
38325,3
38326,2
38327,3
38328,4
38329,3
38330,3
38331,3
38332,4
38333,3
38334,2
38335,4
38336,4
38337,4
38338,2
38339,3
38340,3
38341,3
38342,3
38343,3
38344,4
38345,4
38346,3
38347,4
38348,3
38349,3
38350,4
38351,4
38352,3
38353,3
38354,3
38355,3
38356,4
38357,3
38358,4
38359,4
38360,2
38361,4
38362,3
38363,3
38364,3
38365,3
38366,2
38367,3
38368,3
38369,3
38370,4
38371,4
38372,3
38373,3
38374,2
38375,3
38376,3
38377,2
38378,2
38379,2
38380,3
38381,2
38382,2
38383,3
38384,3
38385,4
38386,2
38387,5
38388,2
38389,3
38390,3
38391,3
38392,4
38393,3
38394,1
38395,3
38396,3
38397,2
38398,4
38399,3
38400,3
38401,4
38402,4
38403,2
38404,2
38405,4
38406,3
38407,2
38408,4
38409,3
38410,4
38411,3
38412,2
38413,4
38414,4
38415,3
38416,3
38417,4
38418,4
38419,2
38420,3
38421,2
38422,4
38423,3
38424,3
38425,2
38426,4
38427,3
38428,4
38429,4
38430,3
38431,3
38432,4
38433,4
38434,3
38435,3
38436,4
38437,3
38438,3
38439,3
38440,2
38441,3
38442,3
38443,3
38444,3
38445,4
38446,3
38447,1
38448,3
38449,3
38450,3
38451,3
38452,3
38453,3
38454,3
38455,3
38456,2
38457,2
38458,3
38459,3
38460,4
38461,4
38462,3
38463,2
38464,2
38465,3
38466,3
38467,4
38468,4
38469,3
38470,1
38471,2
38472,4
38473,4
38474,3
38475,4
38476,3
38477,3
38478,4
38479,2
38480,3
38481,4
38482,5
38483,2
38484,3
38485,4
38486,3
38487,4
38488,3
38489,3
38490,3
38491,4
38492,3
38493,3
38494,3
38495,3
38496,3
38497,3
38498,3
38499,4
38500,3
38501,3
38502,4
38503,1
38504,3
38505,4
38506,4
38507,3
38508,3
38509,2
38510,3
38511,4
38512,3
38513,3
38514,3
38515,3
38516,4
38517,4
38518,2
38519,2
38520,3
38521,3
38522,4
38523,3
38524,3
38525,3
38526,3
38527,3
38528,3
38529,3
38530,2
38531,3
38532,3
38533,3
38534,3
38535,4
38536,3
38537,3
38538,3
38539,3
38540,4
38541,3
38542,3
38543,3
38544,3
38545,3
38546,4
38547,4
38548,3
38549,4
38550,4
38551,4
38552,3
38553,4
38554,4
38555,3
38556,4
38557,2
38558,4
38559,3
38560,3
38561,3
38562,4
38563,4
38564,3
38565,3
38566,4
38567,4
38568,3
38569,4
38570,4
38571,2
38572,2
38573,3
38574,3
38575,4
38576,4
38577,4
38578,4
38579,3
38580,3
38581,4
38582,4
38583,4
38584,2
38585,3
38586,3
38587,5
38588,3
38589,3
38590,3
38591,4
38592,4
38593,3
38594,4
38595,3
38596,3
38597,4
38598,3
38599,3
38600,1
38601,3
38602,5
38603,2
38604,4
38605,4
38606,2
38607,2
38608,2
38609,2
38610,3
38611,4
38612,2
38613,3
38614,4
38615,3
38616,3
38617,4
38618,3
38619,3
38620,2
38621,4
38622,4
38623,2
38624,3
38625,5
38626,3
38627,3
38628,4
38629,3
38630,3
38631,4
38632,3
38633,3
38634,3
38635,3
38636,3
38637,3
38638,3
38639,3
38640,3
38641,5
38642,2
38643,3
38644,3
38645,3
38646,4
38647,2
38648,3
38649,4
38650,2
38651,4
38652,4
38653,2
38654,3
38655,3
38656,1
38657,4
38658,4
38659,4
38660,2
38661,3
38662,2
38663,2
38664,3
38665,4
38666,3
38667,4
38668,3
38669,3
38670,4
38671,3
38672,4
38673,2
38674,4
38675,4
38676,3
38677,4
38678,4
38679,4
38680,3
38681,5
38682,4
38683,4
38684,3
38685,3
38686,2
38687,4
38688,2
38689,3
38690,3
38691,3
38692,3
38693,3
38694,4
38695,3
38696,3
38697,4
38698,4
38699,4
38700,2
38701,3
38702,3
38703,3
38704,2
38705,3
38706,1
38707,4
38708,4
38709,4
38710,3
38711,4
38712,3
38713,3
38714,3
38715,4
38716,3
38717,3
38718,2
38719,2
38720,2
38721,3
38722,4
38723,3
38724,3
38725,3
38726,3
38727,4
38728,2
38729,4
38730,3
38731,3
38732,4
38733,3
38734,3
38735,4
38736,3
38737,3
38738,3
38739,4
38740,4
38741,4
38742,3
38743,2
38744,4
38745,3
38746,2
38747,3
38748,3
38749,3
38750,3
38751,4
38752,2
38753,3
38754,4
38755,3
38756,1
38757,2
38758,3
38759,3
38760,3
38761,3
38762,3
38763,5
38764,3
38765,2
38766,3
38767,1
38768,3
38769,3
38770,3
38771,3
38772,4
38773,3
38774,3
38775,4
38776,3
38777,4
38778,4
38779,4
38780,4
38781,3
38782,3
38783,2
38784,3
38785,3
38786,4
38787,2
38788,4
38789,3
38790,4
38791,4
38792,3
38793,4
38794,4
38795,4
38796,3
38797,3
38798,3
38799,3
38800,2
38801,2
38802,3
38803,3
38804,4
38805,3
38806,4
38807,3
38808,2
38809,3
38810,2
38811,1
38812,3
38813,3
38814,4
38815,3
38816,3
38817,3
38818,2
38819,3
38820,2
38821,3
38822,2
38823,3
38824,2
38825,3
38826,3
38827,3
38828,3
38829,3
38830,2
38831,3
38832,3
38833,3
38834,3
38835,4
38836,3
38837,4
38838,2
38839,4
38840,3
38841,3
38842,3
38843,2
38844,3
38845,3
38846,3
38847,4
38848,3
38849,3
38850,3
38851,2
38852,2
38853,4
38854,4
38855,2
38856,3
38857,3
38858,4
38859,5
38860,3
38861,4
38862,1
38863,2
38864,3
38865,2
38866,3
38867,3
38868,3
38869,3
38870,3
38871,5
38872,3
38873,3
38874,3
38875,2
38876,3
38877,2
38878,2
38879,3
38880,2
38881,2
38882,4
38883,4
38884,3
38885,3
38886,4
38887,5
38888,4
38889,3
38890,3
38891,4
38892,3
38893,2
38894,4
38895,3
38896,3
38897,4
38898,4
38899,2
38900,3
38901,3
38902,4
38903,2
38904,4
38905,3
38906,2
38907,4
38908,3
38909,4
38910,3
38911,2
38912,4
38913,3
38914,3
38915,4
38916,3
38917,3
38918,2
38919,3
38920,3
38921,3
38922,4
38923,3
38924,3
38925,5
38926,4
38927,3
38928,3
38929,3
38930,3
38931,3
38932,3
38933,3
38934,3
38935,1
38936,2
38937,3
38938,2
38939,3
38940,2
38941,3
38942,3
38943,2
38944,3
38945,3
38946,4
38947,3
38948,4
38949,4
38950,4
38951,3
38952,4
38953,4
38954,3
38955,3
38956,2
38957,3
38958,2
38959,3
38960,3
38961,2
38962,3
38963,3
38964,3
38965,4
38966,4
38967,3
38968,3
38969,3
38970,4
38971,3
38972,3
38973,3
38974,4
38975,4
38976,4
38977,2
38978,4
38979,4
38980,3
38981,3
38982,4
38983,4
38984,3
38985,3
38986,3
38987,3
38988,4
38989,5
38990,4
38991,4
38992,3
38993,2
38994,4
38995,4
38996,4
38997,3
38998,3
38999,4
39000,3
39001,2
39002,2
39003,4
39004,3
39005,4
39006,4
39007,2
39008,4
39009,4
39010,4
39011,4
39012,4
39013,4
39014,4
39015,4
39016,3
39017,5
39018,3
39019,3
39020,4
39021,3
39022,2
39023,3
39024,3
39025,3
39026,4
39027,2
39028,4
39029,3
39030,4
39031,3
39032,3
39033,3
39034,2
39035,4
39036,3
39037,2
39038,3
39039,3
39040,4
39041,2
39042,3
39043,3
39044,3
39045,3
39046,4
39047,1
39048,3
39049,3
39050,4
39051,2
39052,3
39053,2
39054,3
39055,4
39056,3
39057,3
39058,3
39059,2
39060,2
39061,4
39062,4
39063,3
39064,4
39065,4
39066,3
39067,4
39068,2
39069,4
39070,3
39071,3
39072,3
39073,3
39074,5
39075,3
39076,2
39077,3
39078,3
39079,3
39080,4
39081,4
39082,4
39083,3
39084,4
39085,3
39086,3
39087,2
39088,2
39089,3
39090,3
39091,4
39092,3
39093,4
39094,3
39095,3
39096,3
39097,3
39098,2
39099,4
39100,4
39101,4
39102,4
39103,2
39104,4
39105,4
39106,4
39107,3
39108,3
39109,3
39110,3
39111,4
39112,4
39113,4
39114,3
39115,2
39116,2
39117,3
39118,4
39119,3
39120,3
39121,4
39122,3
39123,2
39124,3
39125,3
39126,3
39127,4
39128,3
39129,4
39130,3
39131,4
39132,4
39133,3
39134,3
39135,2
39136,4
39137,3
39138,3
39139,2
39140,3
39141,3
39142,3
39143,2
39144,3
39145,3
39146,3
39147,2
39148,3
39149,3
39150,4
39151,3
39152,4
39153,4
39154,3
39155,3
39156,5
39157,2
39158,4
39159,4
39160,4
39161,5
39162,2
39163,3
39164,4
39165,1
39166,3
39167,4
39168,2
39169,5
39170,4
39171,3
39172,4
39173,1
39174,3
39175,4
39176,3
39177,3
39178,3
39179,3
39180,3
39181,3
39182,2
39183,3
39184,3
39185,2
39186,4
39187,4
39188,2
39189,2
39190,3
39191,4
39192,4
39193,4
39194,2
39195,3
39196,4
39197,4
39198,3
39199,3
39200,5
39201,3
39202,3
39203,3
39204,4
39205,2
39206,3
39207,4
39208,3
39209,1
39210,3
39211,3
39212,3
39213,4
39214,3
39215,2
39216,4
39217,3
39218,3
39219,3
39220,2
39221,3
39222,3
39223,2
39224,4
39225,1
39226,3
39227,2
39228,4
39229,3
39230,3
39231,3
39232,4
39233,4
39234,3
39235,4
39236,4
39237,3
39238,3
39239,3
39240,2
39241,3
39242,3
39243,3
39244,2
39245,3
39246,4
39247,3
39248,3
39249,4
39250,3
39251,3
39252,2
39253,3
39254,3
39255,3
39256,3
39257,4
39258,4
39259,4
39260,3
39261,3
39262,3
39263,5
39264,4
39265,2
39266,3
39267,4
39268,3
39269,3
39270,2
39271,3
39272,3
39273,4
39274,4
39275,2
39276,3
39277,2
39278,2
39279,3
39280,2
39281,3
39282,3
39283,3
39284,2
39285,4
39286,2
39287,3
39288,2
39289,2
39290,4
39291,3
39292,3
39293,2
39294,4
39295,3
39296,3
39297,3
39298,4
39299,4
39300,3
39301,3
39302,4
39303,3
39304,3
39305,1
39306,4
39307,3
39308,2
39309,4
39310,4
39311,3
39312,3
39313,4
39314,4
39315,2
39316,3
39317,4
39318,3
39319,4
39320,2
39321,2
39322,3
39323,1
39324,3
39325,2
39326,4
39327,2
39328,2
39329,4
39330,4
39331,3
39332,3
39333,4
39334,3
39335,3
39336,4
39337,2
39338,3
39339,4
39340,3
39341,3
39342,1
39343,4
39344,3
39345,2
39346,3
39347,3
39348,2
39349,3
39350,3
39351,5
39352,3
39353,3
39354,3
39355,4
39356,4
39357,4
39358,4
39359,3
39360,2
39361,3
39362,4
39363,2
39364,3
39365,4
39366,3
39367,3
39368,2
39369,3
39370,5
39371,2
39372,4
39373,3
39374,3
39375,4
39376,4
39377,4
39378,3
39379,4
39380,2
39381,2
39382,4
39383,3
39384,4
39385,3
39386,3
39387,2
39388,5
39389,4
39390,3
39391,3
39392,4
39393,3
39394,3
39395,3
39396,3
39397,2
39398,4
39399,4
39400,3
39401,3
39402,4
39403,2
39404,4
39405,3
39406,3
39407,3
39408,4
39409,4
39410,2
39411,3
39412,3
39413,4
39414,2
39415,2
39416,3
39417,2
39418,2
39419,3
39420,4
39421,1
39422,2
39423,4
39424,3
39425,3
39426,2
39427,3
39428,2
39429,4
39430,3
39431,3
39432,4
39433,2
39434,2
39435,3
39436,3
39437,2
39438,3
39439,3
39440,3
39441,4
39442,4
39443,4
39444,3
39445,2
39446,3
39447,4
39448,4
39449,2
39450,2
39451,2
39452,2
39453,3
39454,3
39455,1
39456,3
39457,3
39458,3
39459,3
39460,2
39461,3
39462,3
39463,2
39464,3
39465,3
39466,3
39467,3
39468,2
39469,2
39470,3
39471,2
39472,2
39473,3
39474,2
39475,3
39476,2
39477,4
39478,4
39479,4
39480,3
39481,3
39482,3
39483,4
39484,3
39485,3
39486,4
39487,3
39488,2
39489,4
39490,4
39491,3
39492,4
39493,3
39494,4
39495,3
39496,2
39497,3
39498,3
39499,3
39500,3
39501,3
39502,3
39503,3
39504,4
39505,2
39506,4
39507,3
39508,4
39509,1
39510,3
39511,2
39512,4
39513,3
39514,5
39515,3
39516,3
39517,3
39518,3
39519,3
39520,2
39521,2
39522,3
39523,2
39524,2
39525,2
39526,2
39527,3
39528,4
39529,2
39530,1
39531,3
39532,1
39533,1
39534,3
39535,3
39536,2
39537,2
39538,2
39539,4
39540,4
39541,3
39542,3
39543,4
39544,3
39545,4
39546,4
39547,3
39548,4
39549,4
39550,4
39551,4
39552,4
39553,4
39554,4
39555,4
39556,4
39557,4
39558,4
39559,4
39560,3
39561,5
39562,4
39563,3
39564,3
39565,3
39566,4
39567,4
39568,3
39569,3
39570,3
39571,3
39572,2
39573,3
39574,3
39575,3
39576,3
39577,3
39578,3
39579,3
39580,4
39581,3
39582,3
39583,2
39584,4
39585,3
39586,2
39587,2
39588,4
39589,4
39590,3
39591,4
39592,3
39593,3
39594,4
39595,3
39596,2
39597,1
39598,4
39599,3
39600,3
39601,2
39602,2
39603,3
39604,3
39605,3
39606,3
39607,3
39608,3
39609,3
39610,4
39611,4
39612,4
39613,4
39614,3
39615,5
39616,4
39617,4
39618,4
39619,2
39620,2
39621,3
39622,3
39623,3
39624,4
39625,2
39626,3
39627,3
39628,3
39629,4
39630,2
39631,3
39632,2
39633,4
39634,3
39635,3
39636,3
39637,4
39638,2
39639,3
39640,4
39641,2
39642,2
39643,3
39644,3
39645,3
39646,3
39647,1
39648,3
39649,2
39650,3
39651,2
39652,3
39653,2
39654,3
39655,3
39656,2
39657,3
39658,4
39659,3
39660,3
39661,4
39662,3
39663,3
39664,3
39665,2
39666,2
39667,3
39668,4
39669,3
39670,3
39671,4
39672,4
39673,3
39674,2
39675,4
39676,3
39677,3
39678,4
39679,4
39680,5
39681,4
39682,4
39683,3
39684,2
39685,3
39686,3
39687,3
39688,4
39689,2
39690,4
39691,2
39692,4
39693,4
39694,2
39695,3
39696,3
39697,3
39698,3
39699,3
39700,3
39701,2
39702,3
39703,4
39704,3
39705,4
39706,2
39707,3
39708,2
39709,4
39710,3
39711,3
39712,3
39713,3
39714,3
39715,3
39716,3
39717,4
39718,4
39719,2
39720,2
39721,3
39722,3
39723,3
39724,2
39725,3
39726,2
39727,3
39728,3
39729,2
39730,3
39731,3
39732,3
39733,3
39734,3
39735,4
39736,3
39737,2
39738,3
39739,3
39740,3
39741,4
39742,3
39743,3
39744,4
39745,3
39746,5
39747,3
39748,3
39749,4
39750,3
39751,3
39752,5
39753,2
39754,4
39755,3
39756,3
39757,3
39758,4
39759,3
39760,2
39761,5
39762,3
39763,4
39764,3
39765,4
39766,2
39767,4
39768,3
39769,3
39770,4
39771,3
39772,3
39773,3
39774,3
39775,3
39776,3
39777,3
39778,3
39779,4
39780,4
39781,3
39782,4
39783,3
39784,4
39785,4
39786,2
39787,4
39788,3
39789,2
39790,3
39791,4
39792,3
39793,4
39794,3
39795,4
39796,3
39797,3
39798,3
39799,3
39800,3
39801,4
39802,3
39803,3
39804,3
39805,4
39806,2
39807,4
39808,3
39809,3
39810,3
39811,3
39812,4
39813,4
39814,3
39815,4
39816,3
39817,3
39818,3
39819,3
39820,3
39821,4
39822,4
39823,4
39824,2
39825,3
39826,3
39827,4
39828,2
39829,3
39830,3
39831,3
39832,4
39833,3
39834,5
39835,3
39836,3
39837,5
39838,2
39839,3
39840,3
39841,3
39842,3
39843,4
39844,3
39845,4
39846,3
39847,4
39848,3
39849,4
39850,3
39851,2
39852,3
39853,4
39854,3
39855,4
39856,4
39857,3
39858,3
39859,4
39860,2
39861,3
39862,3
39863,4
39864,3
39865,3
39866,4
39867,3
39868,2
39869,2
39870,3
39871,4
39872,2
39873,3
39874,3
39875,2
39876,3
39877,3
39878,3
39879,3
39880,2
39881,4
39882,3
39883,3
39884,4
39885,4
39886,6
39887,3
39888,3
39889,3
39890,4
39891,3
39892,3
39893,5
39894,4
39895,4
39896,4
39897,3
39898,3
39899,3
39900,3
39901,3
39902,5
39903,4
39904,3
39905,3
39906,4
39907,4
39908,3
39909,2
39910,4
39911,2
39912,2
39913,4
39914,3
39915,3
39916,3
39917,3
39918,3
39919,4
39920,4
39921,4
39922,3
39923,3
39924,4
39925,4
39926,3
39927,3
39928,3
39929,3
39930,3
39931,3
39932,3
39933,2
39934,3
39935,2
39936,3
39937,2
39938,4
39939,3
39940,3
39941,2
39942,3
39943,3
39944,3
39945,3
39946,3
39947,3
39948,3
39949,3
39950,4
39951,3
39952,1
39953,2
39954,3
39955,4
39956,3
39957,4
39958,2
39959,3
39960,3
39961,3
39962,3
39963,4
39964,3
39965,3
39966,3
39967,2
39968,2
39969,3
39970,3
39971,3
39972,3
39973,4
39974,3
39975,4
39976,3
39977,4
39978,2
39979,3
39980,2
39981,3
39982,3
39983,4
39984,4
39985,3
39986,3
39987,3
39988,3
39989,4
39990,4
39991,3
39992,3
39993,4
39994,2
39995,3
39996,4
39997,4
39998,4
39999,3
40000,3
40001,3
40002,3
40003,4
40004,3
40005,4
40006,4
40007,3
40008,4
40009,3
40010,2
40011,4
40012,2
40013,4
40014,3
40015,4
40016,3
40017,2
40018,4
40019,4
40020,4
40021,4
40022,4
40023,2
40024,3
40025,4
40026,4
40027,3
40028,3
40029,2
40030,3
40031,4
40032,3
40033,4
40034,4
40035,4
40036,2
40037,4
40038,4
40039,3
40040,3
40041,3
40042,4
40043,5
40044,4
40045,4
40046,3
40047,3
40048,3
40049,2
40050,3
40051,2
40052,3
40053,4
40054,3
40055,4
40056,3
40057,3
40058,3
40059,3
40060,4
40061,4
40062,3
40063,4
40064,3
40065,3
40066,4
40067,2
40068,3
40069,3
40070,4
40071,3
40072,3
40073,3
40074,3
40075,2
40076,3
40077,3
40078,4
40079,3
40080,4
40081,3
40082,4
40083,3
40084,3
40085,4
40086,2
40087,3
40088,3
40089,4
40090,3
40091,3
40092,4
40093,3
40094,2
40095,4
40096,3
40097,4
40098,4
40099,4
40100,4
40101,4
40102,4
40103,4
40104,3
40105,4
40106,4
40107,3
40108,4
40109,3
40110,2
40111,3
40112,3
40113,3
40114,3
40115,4
40116,3
40117,3
40118,3
40119,4
40120,3
40121,3
40122,3
40123,3
40124,3
40125,4
40126,2
40127,4
40128,2
40129,4
40130,2
40131,3
40132,4
40133,3
40134,2
40135,4
40136,4
40137,4
40138,4
40139,4
40140,3
40141,3
40142,3
40143,4
40144,3
40145,3
40146,4
40147,3
40148,3
40149,4
40150,3
40151,2
40152,3
40153,4
40154,4
40155,2
40156,3
40157,4
40158,2
40159,3
40160,3
40161,4
40162,3
40163,2
40164,4
40165,3
40166,3
40167,3
40168,4
40169,3
40170,4
40171,3
40172,3
40173,3
40174,3
40175,3
40176,3
40177,3
40178,4
40179,2
40180,3
40181,3
40182,3
40183,3
40184,4
40185,2
40186,2
40187,2
40188,4
40189,3
40190,4
40191,4
40192,4
40193,4
40194,3
40195,4
40196,3
40197,4
40198,3
40199,4
40200,3
40201,3
40202,3
40203,3
40204,1
40205,5
40206,2
40207,3
40208,3
40209,3
40210,3
40211,3
40212,2
40213,4
40214,4
40215,2
40216,4
40217,3
40218,3
40219,4
40220,3
40221,4
40222,3
40223,3
40224,4
40225,3
40226,4
40227,3
40228,2
40229,4
40230,2
40231,4
40232,3
40233,3
40234,2
40235,4
40236,2
40237,3
40238,4
40239,3
40240,3
40241,3
40242,4
40243,4
40244,3
40245,4
40246,4
40247,4
40248,3
40249,4
40250,5
40251,3
40252,2
40253,4
40254,4
40255,3
40256,4
40257,4
40258,3
40259,4
40260,3
40261,4
40262,3
40263,3
40264,4
40265,4
40266,3
40267,2
40268,4
40269,3
40270,3
40271,3
40272,4
40273,3
40274,2
40275,2
40276,3
40277,4
40278,3
40279,4
40280,2
40281,3
40282,3
40283,4
40284,3
40285,2
40286,2
40287,4
40288,4
40289,2
40290,3
40291,3
40292,3
40293,3
40294,4
40295,3
40296,2
40297,2
40298,2
40299,3
40300,3
40301,3
40302,3
40303,4
40304,2
40305,3
40306,2
40307,3
40308,2
40309,3
40310,2
40311,3
40312,4
40313,3
40314,2
40315,2
40316,3
40317,4
40318,4
40319,2
40320,2
40321,2
40322,3
40323,2
40324,3
40325,3
40326,3
40327,1
40328,3
40329,3
40330,4
40331,3
40332,4
40333,3
40334,3
40335,2
40336,4
40337,4
40338,3
40339,4
40340,3
40341,3
40342,4
40343,4
40344,2
40345,3
40346,3
40347,4
40348,5
40349,3
40350,3
40351,3
40352,3
40353,4
40354,3
40355,3
40356,3
40357,3
40358,3
40359,3
40360,2
40361,3
40362,3
40363,4
40364,4
40365,3
40366,3
40367,3
40368,2
40369,3
40370,3
40371,4
40372,4
40373,3
40374,3
40375,5
40376,3
40377,4
40378,3
40379,4
40380,2
40381,3
40382,4
40383,3
40384,3
40385,4
40386,2
40387,4
40388,4
40389,3
40390,4
40391,3
40392,4
40393,2
40394,3
40395,3
40396,3
40397,3
40398,4
40399,3
40400,3
40401,4
40402,3
40403,3
40404,3
40405,3
40406,3
40407,2
40408,3
40409,3
40410,2
40411,2
40412,3
40413,5
40414,4
40415,3
40416,3
40417,3
40418,2
40419,4
40420,3
40421,3
40422,4
40423,3
40424,2
40425,3
40426,2
40427,4
40428,3
40429,4
40430,3
40431,3
40432,3
40433,2
40434,3
40435,2
40436,2
40437,2
40438,2
40439,2
40440,4
40441,4
40442,2
40443,4
40444,3
40445,3
40446,4
40447,3
40448,3
40449,3
40450,3
40451,3
40452,4
40453,2
40454,1
40455,3
40456,4
40457,2
40458,3
40459,2
40460,3
40461,4
40462,3
40463,3
40464,1
40465,3
40466,3
40467,2
40468,3
40469,3
40470,4
40471,4
40472,3
40473,3
40474,3
40475,2
40476,2
40477,3
40478,3
40479,4
40480,5
40481,2
40482,3
40483,4
40484,3
40485,4
40486,3
40487,3
40488,2
40489,3
40490,3
40491,3
40492,3
40493,4
40494,4
40495,3
40496,4
40497,3
40498,3
40499,4
40500,3
40501,4
40502,4
40503,3
40504,3
40505,3
40506,2
40507,2
40508,3
40509,2
40510,3
40511,3
40512,4
40513,3
40514,3
40515,2
40516,3
40517,3
40518,3
40519,3
40520,3
40521,1
40522,3
40523,2
40524,3
40525,2
40526,4
40527,4
40528,1
40529,1
40530,2
40531,3
40532,1
40533,2
40534,2
40535,2
40536,1
40537,4
40538,3
40539,2
40540,4
40541,2
40542,3
40543,4
40544,2
40545,3
40546,3
40547,2
40548,3
40549,4
40550,3
40551,2
40552,1
40553,2
40554,3
40555,3
40556,3
40557,2
40558,3
40559,4
40560,3
40561,2
40562,3
40563,3
40564,2
40565,4
40566,2
40567,4
40568,3
40569,4
40570,2
40571,2
40572,4
40573,2
40574,3
40575,2
40576,3
40577,2
40578,2
40579,3
40580,4
40581,2
40582,4
